-8.2121,4.0707,4.7888
-8.1818,4.0707,4.7888
-8.1515,4.0707,4.7888
-8.1212,4.0707,4.7888
-8.0909,4.0707,4.7888
-8.0606,4.0707,4.7888
-8.0303,4.0707,4.7888
-8,4.0707,4.7888
-7.9697,4.0707,4.7888
-7.9394,4.0707,4.7888
-7.9091,4.0707,4.7888
-7.8788,4.0707,4.7887
-7.8485,4.0707,4.7887
-7.8182,4.0707,4.7887
-7.7879,4.0707,4.7887
-7.7576,4.0707,4.7887
-7.7273,4.0707,4.7887
-7.697,4.0707,4.7887
-7.6667,4.0707,4.7887
-7.6364,4.0707,4.7887
-7.6061,4.0707,4.7886
-7.5758,4.0707,4.7886
-7.5455,4.0707,4.7886
-7.5152,4.0707,4.7886
-7.4848,4.0707,4.7886
-7.4545,4.0707,4.7885
-7.4242,4.0707,4.7885
-7.3939,4.0707,4.7885
-7.3636,4.0707,4.7885
-7.3333,4.0707,4.7884
-7.303,4.0707,4.7884
-7.2727,4.0707,4.7884
-7.2424,4.0707,4.7883
-7.2121,4.0707,4.7883
-7.1818,4.0707,4.7883
-7.1515,4.0707,4.7882
-7.1212,4.0707,4.7882
-7.0909,4.0707,4.7881
-7.0606,4.0707,4.7881
-7.0303,4.0707,4.788
-7,4.0707,4.7879
-6.9697,4.0707,4.7879
-6.9394,4.0707,4.7878
-6.9091,4.0707,4.7877
-6.8788,4.0707,4.7876
-6.8485,4.0707,4.7876
-6.8182,4.0707,4.7875
-6.7879,4.0707,4.7874
-6.7576,4.0707,4.7873
-6.7273,4.0707,4.7871
-6.697,4.0707,4.787
-6.6667,4.0707,4.7869
-6.6364,4.0707,4.7867
-6.6061,4.0707,4.7866
-6.5758,4.0707,4.7864
-6.5455,4.0707,4.7862
-6.5152,4.0707,4.786
-6.4848,4.0707,4.7858
-6.4545,4.0707,4.7856
-6.4242,4.0707,4.7854
-6.3939,4.0707,4.7851
-6.3636,4.0707,4.7849
-6.3333,4.0707,4.7846
-6.303,4.0707,4.7843
-6.2727,4.0707,4.7839
-6.2424,4.0707,4.7836
-6.2121,4.0707,4.7832
-6.1818,4.0707,4.7828
-6.1515,4.0707,4.7823
-6.1212,4.0707,4.7819
-6.0909,4.0707,4.7814
-6.0606,4.0707,4.7808
-6.0303,4.0707,4.7802
-6,4.0707,4.7796
-9,4.1414,4.7888
-8.9697,4.1414,4.7888
-8.9394,4.1414,4.7888
-8.9091,4.1414,4.7887
-8.8788,4.1414,4.7887
-8.8485,4.1414,4.7887
-8.8182,4.1414,4.7887
-8.7879,4.1414,4.7887
-8.7576,4.1414,4.7887
-8.7273,4.1414,4.7887
-8.697,4.1414,4.7887
-8.6667,4.1414,4.7887
-8.6364,4.1414,4.7887
-8.6061,4.1414,4.7887
-8.5758,4.1414,4.7887
-8.5455,4.1414,4.7887
-8.5152,4.1414,4.7887
-8.4848,4.1414,4.7887
-8.4545,4.1414,4.7887
-8.4242,4.1414,4.7887
-8.3939,4.1414,4.7887
-8.3636,4.1414,4.7887
-8.3333,4.1414,4.7887
-8.303,4.1414,4.7887
-8.2727,4.1414,4.7887
-8.2424,4.1414,4.7887
-8.2121,4.1414,4.7887
-8.1818,4.1414,4.7887
-8.1515,4.1414,4.7887
-8.1212,4.1414,4.7887
-8.0909,4.1414,4.7887
-8.0606,4.1414,4.7887
-8.0303,4.1414,4.7887
-8,4.1414,4.7887
-7.9697,4.1414,4.7886
-7.9394,4.1414,4.7886
-7.9091,4.1414,4.7886
-7.8788,4.1414,4.7886
-7.8485,4.1414,4.7886
-7.8182,4.1414,4.7886
-7.7879,4.1414,4.7886
-7.7576,4.1414,4.7886
-7.7273,4.1414,4.7886
-7.697,4.1414,4.7885
-7.6667,4.1414,4.7885
-7.6364,4.1414,4.7885
-7.6061,4.1414,4.7885
-7.5758,4.1414,4.7885
-7.5455,4.1414,4.7885
-7.5152,4.1414,4.7884
-7.4848,4.1414,4.7884
-7.4545,4.1414,4.7884
-7.4242,4.1414,4.7884
-7.3939,4.1414,4.7883
-7.3636,4.1414,4.7883
-7.3333,4.1414,4.7883
-7.303,4.1414,4.7882
-7.2727,4.1414,4.7882
-7.2424,4.1414,4.7881
-7.2121,4.1414,4.7881
-7.1818,4.1414,4.788
-7.1515,4.1414,4.788
-7.1212,4.1414,4.7879
-7.0909,4.1414,4.7879
-7.0606,4.1414,4.7878
-7.0303,4.1414,4.7877
-7,4.1414,4.7877
-6.9697,4.1414,4.7876
-6.9394,4.1414,4.7875
-6.9091,4.1414,4.7874
-6.8788,4.1414,4.7873
-6.8485,4.1414,4.7872
-6.8182,4.1414,4.7871
-6.7879,4.1414,4.787
-6.7576,4.1414,4.7869
-6.7273,4.1414,4.7867
-6.697,4.1414,4.7866
-6.6667,4.1414,4.7864
-6.6364,4.1414,4.7862
-6.6061,4.1414,4.7861
-6.5758,4.1414,4.7859
-6.5455,4.1414,4.7857
-6.5152,4.1414,4.7854
-6.4848,4.1414,4.7852
-6.4545,4.1414,4.7849
-6.4242,4.1414,4.7847
-6.3939,4.1414,4.7844
-6.3636,4.1414,4.784
-6.3333,4.1414,4.7837
-6.303,4.1414,4.7833
-6.2727,4.1414,4.7829
-6.2424,4.1414,4.7825
-6.2121,4.1414,4.7821
-6.1818,4.1414,4.7816
-6.1515,4.1414,4.7811
-6.1212,4.1414,4.7805
-6.0909,4.1414,4.7799
-6.0606,4.1414,4.7793
-6.0303,4.1414,4.7786
-6,4.1414,4.7779
-9,4.2121,4.7886
-8.9697,4.2121,4.7886
-8.9394,4.2121,4.7886
-8.9091,4.2121,4.7886
-8.8788,4.2121,4.7886
-8.8485,4.2121,4.7886
-8.8182,4.2121,4.7886
-8.7879,4.2121,4.7886
-8.7576,4.2121,4.7886
-8.7273,4.2121,4.7886
-8.697,4.2121,4.7886
-8.6667,4.2121,4.7886
-8.6364,4.2121,4.7886
-8.6061,4.2121,4.7886
-8.5758,4.2121,4.7886
-8.5455,4.2121,4.7886
-8.5152,4.2121,4.7886
-8.4848,4.2121,4.7886
-8.4545,4.2121,4.7886
-8.4242,4.2121,4.7886
-8.3939,4.2121,4.7886
-8.3636,4.2121,4.7886
-8.3333,4.2121,4.7886
-8.303,4.2121,4.7886
-8.2727,4.2121,4.7886
-8.2424,4.2121,4.7886
-8.2121,4.2121,4.7886
-8.1818,4.2121,4.7886
-8.1515,4.2121,4.7886
-8.1212,4.2121,4.7885
-8.0909,4.2121,4.7885
-8.0606,4.2121,4.7885
-8.0303,4.2121,4.7885
-8,4.2121,4.7885
-7.9697,4.2121,4.7885
-7.9394,4.2121,4.7885
-7.9091,4.2121,4.7885
-7.8788,4.2121,4.7885
-7.8485,4.2121,4.7885
-7.8182,4.2121,4.7884
-7.7879,4.2121,4.7884
-7.7576,4.2121,4.7884
-7.7273,4.2121,4.7884
-7.697,4.2121,4.7884
-7.6667,4.2121,4.7884
-7.6364,4.2121,4.7883
-7.6061,4.2121,4.7883
-7.5758,4.2121,4.7883
-7.5455,4.2121,4.7883
-7.5152,4.2121,4.7882
-7.4848,4.2121,4.7882
-7.4545,4.2121,4.7882
-7.4242,4.2121,4.7882
-7.3939,4.2121,4.7881
-7.3636,4.2121,4.7881
-7.3333,4.2121,4.788
-7.303,4.2121,4.788
-7.2727,4.2121,4.788
-7.2424,4.2121,4.7879
-7.2121,4.2121,4.7879
-7.1818,4.2121,4.7878
-7.1515,4.2121,4.7877
-7.1212,4.2121,4.7877
-7.0909,4.2121,4.7876
-7.0606,4.2121,4.7875
-7.0303,4.2121,4.7874
-7,4.2121,4.7874
-6.9697,4.2121,4.7873
-6.9394,4.2121,4.7872
-6.9091,4.2121,4.7871
-6.8788,4.2121,4.7869
-6.8485,4.2121,4.7868
-6.8182,4.2121,4.7867
-6.7879,4.2121,4.7865
-6.7576,4.2121,4.7864
-6.7273,4.2121,4.7862
-6.697,4.2121,4.7861
-6.6667,4.2121,4.7859
-6.6364,4.2121,4.7857
-6.6061,4.2121,4.7855
-6.5758,4.2121,4.7852
-6.5455,4.2121,4.785
-6.5152,4.2121,4.7847
-6.4848,4.2121,4.7844
-6.4545,4.2121,4.7841
-6.4242,4.2121,4.7838
-6.3939,4.2121,4.7834
-6.3636,4.2121,4.7831
-6.3333,4.2121,4.7827
-6.303,4.2121,4.7822
-6.2727,4.2121,4.7818
-6.2424,4.2121,4.7813
-6.2121,4.2121,4.7808
-6.1818,4.2121,4.7802
-6.1515,4.2121,4.7796
-6.1212,4.2121,4.7789
-6.0909,4.2121,4.7782
-6.0606,4.2121,4.7775
-6.0303,4.2121,4.7767
-6,4.2121,4.7758
-9,4.2828,4.7885
-8.9697,4.2828,4.7885
-8.9394,4.2828,4.7885
-8.9091,4.2828,4.7885
-8.8788,4.2828,4.7885
-8.8485,4.2828,4.7885
-8.8182,4.2828,4.7885
-8.7879,4.2828,4.7885
-8.7576,4.2828,4.7885
-8.7273,4.2828,4.7885
-8.697,4.2828,4.7885
-8.6667,4.2828,4.7885
-8.6364,4.2828,4.7885
-8.6061,4.2828,4.7885
-8.5758,4.2828,4.7885
-8.5455,4.2828,4.7885
-8.5152,4.2828,4.7885
-8.4848,4.2828,4.7884
-8.4545,4.2828,4.7884
-8.4242,4.2828,4.7884
-8.3939,4.2828,4.7884
-8.3636,4.2828,4.7884
-8.3333,4.2828,4.7884
-8.303,4.2828,4.7884
-8.2727,4.2828,4.7884
-8.2424,4.2828,4.7884
-8.2121,4.2828,4.7884
-8.1818,4.2828,4.7884
-8.1515,4.2828,4.7884
-8.1212,4.2828,4.7884
-8.0909,4.2828,4.7884
-8.0606,4.2828,4.7884
-8.0303,4.2828,4.7884
-8,4.2828,4.7883
-7.9697,4.2828,4.7883
-7.9394,4.2828,4.7883
-7.9091,4.2828,4.7883
-7.8788,4.2828,4.7883
-7.8485,4.2828,4.7883
-7.8182,4.2828,4.7883
-7.7879,4.2828,4.7883
-7.7576,4.2828,4.7882
-7.7273,4.2828,4.7882
-7.697,4.2828,4.7882
-7.6667,4.2828,4.7882
-7.6364,4.2828,4.7881
-7.6061,4.2828,4.7881
-7.5758,4.2828,4.7881
-7.5455,4.2828,4.7881
-7.5152,4.2828,4.788
-7.4848,4.2828,4.788
-7.4545,4.2828,4.788
-7.4242,4.2828,4.7879
-7.3939,4.2828,4.7879
-7.3636,4.2828,4.7878
-7.3333,4.2828,4.7878
-7.303,4.2828,4.7877
-7.2727,4.2828,4.7877
-7.2424,4.2828,4.7876
-7.2121,4.2828,4.7876
-7.1818,4.2828,4.7875
-7.1515,4.2828,4.7874
-7.1212,4.2828,4.7874
-7.0909,4.2828,4.7873
-7.0606,4.2828,4.7872
-7.0303,4.2828,4.7871
-7,4.2828,4.787
-6.9697,4.2828,4.7869
-6.9394,4.2828,4.7868
-6.9091,4.2828,4.7866
-6.8788,4.2828,4.7865
-6.8485,4.2828,4.7863
-6.8182,4.2828,4.7862
-6.7879,4.2828,4.786
-6.7576,4.2828,4.7858
-6.7273,4.2828,4.7857
-6.697,4.2828,4.7855
-6.6667,4.2828,4.7852
-6.6364,4.2828,4.785
-6.6061,4.2828,4.7847
-6.5758,4.2828,4.7845
-6.5455,4.2828,4.7842
-6.5152,4.2828,4.7839
-6.4848,4.2828,4.7835
-6.4545,4.2828,4.7832
-6.4242,4.2828,4.7828
-6.3939,4.2828,4.7824
-6.3636,4.2828,4.7819
-6.3333,4.2828,4.7815
-6.303,4.2828,4.781
-6.2727,4.2828,4.7804
-6.2424,4.2828,4.7798
-6.2121,4.2828,4.7792
-6.1818,4.2828,4.7785
-6.1515,4.2828,4.7778
-6.1212,4.2828,4.777
-6.0909,4.2828,4.7762
-6.0606,4.2828,4.7753
-6.0303,4.2828,4.7744
-6,4.2828,4.7734
-9,4.3535,4.7883
-8.9697,4.3535,4.7883
-8.9394,4.3535,4.7883
-8.9091,4.3535,4.7883
-8.8788,4.3535,4.7883
-8.8485,4.3535,4.7883
-8.8182,4.3535,4.7883
-8.7879,4.3535,4.7883
-8.7576,4.3535,4.7883
-8.7273,4.3535,4.7883
-8.697,4.3535,4.7883
-8.6667,4.3535,4.7883
-8.6364,4.3535,4.7883
-8.6061,4.3535,4.7883
-8.5758,4.3535,4.7883
-8.5455,4.3535,4.7883
-8.5152,4.3535,4.7883
-8.4848,4.3535,4.7883
-8.4545,4.3535,4.7883
-8.4242,4.3535,4.7883
-8.3939,4.3535,4.7883
-8.3636,4.3535,4.7883
-8.3333,4.3535,4.7883
-8.303,4.3535,4.7882
-8.2727,4.3535,4.7882
-8.2424,4.3535,4.7882
-8.2121,4.3535,4.7882
-8.1818,4.3535,4.7882
-8.1515,4.3535,4.7882
-8.1212,4.3535,4.7882
-8.0909,4.3535,4.7882
-8.0606,4.3535,4.7882
-8.0303,4.3535,4.7882
-8,4.3535,4.7882
-7.9697,4.3535,4.7881
-7.9394,4.3535,4.7881
-7.9091,4.3535,4.7881
-7.8788,4.3535,4.7881
-7.8485,4.3535,4.7881
-7.8182,4.3535,4.7881
-7.7879,4.3535,4.788
-7.7576,4.3535,4.788
-7.7273,4.3535,4.788
-7.697,4.3535,4.788
-7.6667,4.3535,4.7879
-7.6364,4.3535,4.7879
-7.6061,4.3535,4.7879
-7.5758,4.3535,4.7879
-7.5455,4.3535,4.7878
-7.5152,4.3535,4.7878
-7.4848,4.3535,4.7877
-7.4545,4.3535,4.7877
-7.4242,4.3535,4.7877
-7.3939,4.3535,4.7876
-7.3636,4.3535,4.7876
-7.3333,4.3535,4.7875
-7.303,4.3535,4.7874
-7.2727,4.3535,4.7874
-7.2424,4.3535,4.7873
-7.2121,4.3535,4.7872
-7.1818,4.3535,4.7872
-7.1515,4.3535,4.7871
-7.1212,4.3535,4.787
-7.0909,4.3535,4.7869
-7.0606,4.3535,4.7868
-7.0303,4.3535,4.7867
-7,4.3535,4.7865
-6.9697,4.3535,4.7864
-6.9394,4.3535,4.7863
-6.9091,4.3535,4.7861
-6.8788,4.3535,4.786
-6.8485,4.3535,4.7858
-6.8182,4.3535,4.7856
-6.7879,4.3535,4.7854
-6.7576,4.3535,4.7852
-6.7273,4.3535,4.785
-6.697,4.3535,4.7847
-6.6667,4.3535,4.7845
-6.6364,4.3535,4.7842
-6.6061,4.3535,4.7839
-6.5758,4.3535,4.7836
-6.5455,4.3535,4.7832
-6.5152,4.3535,4.7829
-6.4848,4.3535,4.7825
-6.4545,4.3535,4.7821
-6.4242,4.3535,4.7816
-6.3939,4.3535,4.7811
-6.3636,4.3535,4.7806
-6.3333,4.3535,4.78
-6.303,4.3535,4.7794
-6.2727,4.3535,4.7788
-6.2424,4.3535,4.7781
-6.2121,4.3535,4.7774
-6.1818,4.3535,4.7766
-6.1515,4.3535,4.7757
-6.1212,4.3535,4.7748
-6.0909,4.3535,4.7738
-6.0606,4.3535,4.7728
-6.0303,4.3535,4.7717
-6,4.3535,4.7705
-9,4.4242,4.7881
-8.9697,4.4242,4.7881
-8.9394,4.4242,4.7881
-8.9091,4.4242,4.7881
-8.8788,4.4242,4.7881
-8.8485,4.4242,4.7881
-8.8182,4.4242,4.7881
-8.7879,4.4242,4.7881
-8.7576,4.4242,4.7881
-8.7273,4.4242,4.7881
-8.697,4.4242,4.7881
-8.6667,4.4242,4.7881
-8.6364,4.4242,4.7881
-8.6061,4.4242,4.7881
-8.5758,4.4242,4.7881
-8.5455,4.4242,4.7881
-8.5152,4.4242,4.7881
-8.4848,4.4242,4.7881
-8.4545,4.4242,4.7881
-8.4242,4.4242,4.7881
-8.3939,4.4242,4.7881
-8.3636,4.4242,4.7881
-8.3333,4.4242,4.788
-8.303,4.4242,4.788
-8.2727,4.4242,4.788
-8.2424,4.4242,4.788
-8.2121,4.4242,4.788
-8.1818,4.4242,4.788
-8.1515,4.4242,4.788
-8.1212,4.4242,4.788
-8.0909,4.4242,4.788
-8.0606,4.4242,4.788
-8.0303,4.4242,4.7879
-8,4.4242,4.7879
-7.9697,4.4242,4.7879
-7.9394,4.4242,4.7879
-7.9091,4.4242,4.7879
-7.8788,4.4242,4.7879
-7.8485,4.4242,4.7878
-7.8182,4.4242,4.7878
-7.7879,4.4242,4.7878
-7.7576,4.4242,4.7878
-7.7273,4.4242,4.7877
-7.697,4.4242,4.7877
-7.6667,4.4242,4.7877
-7.6364,4.4242,4.7877
-7.6061,4.4242,4.7876
-7.5758,4.4242,4.7876
-7.5455,4.4242,4.7875
-7.5152,4.4242,4.7875
-7.4848,4.4242,4.7875
-7.4545,4.4242,4.7874
-7.4242,4.4242,4.7873
-7.3939,4.4242,4.7873
-7.3636,4.4242,4.7872
-7.3333,4.4242,4.7872
-7.303,4.4242,4.7871
-7.2727,4.4242,4.787
-7.2424,4.4242,4.7869
-7.2121,4.4242,4.7868
-7.1818,4.4242,4.7868
-7.1515,4.4242,4.7867
-7.1212,4.4242,4.7865
-7.0909,4.4242,4.7864
-7.0606,4.4242,4.7863
-7.0303,4.4242,4.7862
-7,4.4242,4.786
-6.9697,4.4242,4.7859
-6.9394,4.4242,4.7857
-6.9091,4.4242,4.7855
-6.8788,4.4242,4.7854
-6.8485,4.4242,4.7852
-6.8182,4.4242,4.7849
-6.7879,4.4242,4.7847
-6.7576,4.4242,4.7845
-6.7273,4.4242,4.7842
-6.697,4.4242,4.7839
-6.6667,4.4242,4.7836
-6.6364,4.4242,4.7833
-6.6061,4.4242,4.7829
-6.5758,4.4242,4.7825
-6.5455,4.4242,4.7821
-6.5152,4.4242,4.7817
-6.4848,4.4242,4.7812
-6.4545,4.4242,4.7807
-6.4242,4.4242,4.7802
-6.3939,4.4242,4.7796
-6.3636,4.4242,4.779
-6.3333,4.4242,4.7784
-6.303,4.4242,4.7777
-6.2727,4.4242,4.7769
-6.2424,4.4242,4.7761
-6.2121,4.4242,4.7752
-6.1818,4.4242,4.7743
-6.1515,4.4242,4.7733
-6.1212,4.4242,4.7722
-6.0909,4.4242,4.7711
-6.0606,4.4242,4.7698
-6.0303,4.4242,4.7685
-6,4.4242,4.7671
-9,4.4949,4.7879
-8.9697,4.4949,4.7879
-8.9394,4.4949,4.7879
-8.9091,4.4949,4.7879
-8.8788,4.4949,4.7879
-8.8485,4.4949,4.7879
-8.8182,4.4949,4.7879
-8.7879,4.4949,4.7879
-8.7576,4.4949,4.7879
-8.7273,4.4949,4.7879
-8.697,4.4949,4.7879
-8.6667,4.4949,4.7879
-8.6364,4.4949,4.7879
-8.6061,4.4949,4.7879
-8.5758,4.4949,4.7879
-8.5455,4.4949,4.7879
-8.5152,4.4949,4.7878
-8.4848,4.4949,4.7878
-8.4545,4.4949,4.7878
-8.4242,4.4949,4.7878
-8.3939,4.4949,4.7878
-8.3636,4.4949,4.7878
-8.3333,4.4949,4.7878
-8.303,4.4949,4.7878
-8.2727,4.4949,4.7878
-8.2424,4.4949,4.7878
-8.2121,4.4949,4.7878
-8.1818,4.4949,4.7878
-8.1515,4.4949,4.7877
-8.1212,4.4949,4.7877
-8.0909,4.4949,4.7877
-8.0606,4.4949,4.7877
-8.0303,4.4949,4.7877
-8,4.4949,4.7877
-7.9697,4.4949,4.7877
-7.9394,4.4949,4.7876
-7.9091,4.4949,4.7876
-7.8788,4.4949,4.7876
-7.8485,4.4949,4.7876
-7.8182,4.4949,4.7875
-7.7879,4.4949,4.7875
-7.7576,4.4949,4.7875
-7.7273,4.4949,4.7875
-7.697,4.4949,4.7874
-7.6667,4.4949,4.7874
-7.6364,4.4949,4.7873
-7.6061,4.4949,4.7873
-7.5758,4.4949,4.7873
-7.5455,4.4949,4.7872
-7.5152,4.4949,4.7872
-7.4848,4.4949,4.7871
-7.4545,4.4949,4.787
-7.4242,4.4949,4.787
-7.3939,4.4949,4.7869
-7.3636,4.4949,4.7868
-7.3333,4.4949,4.7868
-7.303,4.4949,4.7867
-7.2727,4.4949,4.7866
-7.2424,4.4949,4.7865
-7.2121,4.4949,4.7864
-7.1818,4.4949,4.7863
-7.1515,4.4949,4.7862
-7.1212,4.4949,4.786
-7.0909,4.4949,4.7859
-7.0606,4.4949,4.7858
-7.0303,4.4949,4.7856
-7,4.4949,4.7854
-6.9697,4.4949,4.7853
-6.9394,4.4949,4.7851
-6.9091,4.4949,4.7849
-6.8788,4.4949,4.7846
-6.8485,4.4949,4.7844
-6.8182,4.4949,4.7841
-6.7879,4.4949,4.7839
-6.7576,4.4949,4.7836
-6.7273,4.4949,4.7833
-6.697,4.4949,4.7829
-6.6667,4.4949,4.7826
-6.6364,4.4949,4.7822
-6.6061,4.4949,4.7818
-6.5758,4.4949,4.7813
-6.5455,4.4949,4.7809
-6.5152,4.4949,4.7803
-6.4848,4.4949,4.7798
-6.4545,4.4949,4.7792
-6.4242,4.4949,4.7786
-6.3939,4.4949,4.7779
-6.3636,4.4949,4.7772
-6.3333,4.4949,4.7764
-6.303,4.4949,4.7756
-6.2727,4.4949,4.7747
-6.2424,4.4949,4.7737
-6.2121,4.4949,4.7727
-6.1818,4.4949,4.7716
-6.1515,4.4949,4.7704
-6.1212,4.4949,4.7692
-6.0909,4.4949,4.7678
-6.0606,4.4949,4.7664
-6.0303,4.4949,4.7648
-6,4.4949,4.7631
-9,4.5657,4.7876
-8.9697,4.5657,4.7876
-8.9394,4.5657,4.7876
-8.9091,4.5657,4.7876
-8.8788,4.5657,4.7876
-8.8485,4.5657,4.7876
-8.8182,4.5657,4.7876
-8.7879,4.5657,4.7876
-8.7576,4.5657,4.7876
-8.7273,4.5657,4.7876
-8.697,4.5657,4.7876
-8.6667,4.5657,4.7876
-8.6364,4.5657,4.7876
-8.6061,4.5657,4.7876
-8.5758,4.5657,4.7876
-8.5455,4.5657,4.7876
-8.5152,4.5657,4.7876
-8.4848,4.5657,4.7876
-8.4545,4.5657,4.7876
-8.4242,4.5657,4.7876
-8.3939,4.5657,4.7875
-8.3636,4.5657,4.7875
-8.3333,4.5657,4.7875
-8.303,4.5657,4.7875
-8.2727,4.5657,4.7875
-8.2424,4.5657,4.7875
-8.2121,4.5657,4.7875
-8.1818,4.5657,4.7875
-8.1515,4.5657,4.7875
-8.1212,4.5657,4.7874
-8.0909,4.5657,4.7874
-8.0606,4.5657,4.7874
-8.0303,4.5657,4.7874
-8,4.5657,4.7874
-7.9697,4.5657,4.7874
-7.9394,4.5657,4.7873
-7.9091,4.5657,4.7873
-7.8788,4.5657,4.7873
-7.8485,4.5657,4.7872
-7.8182,4.5657,4.7872
-7.7879,4.5657,4.7872
-7.7576,4.5657,4.7872
-7.7273,4.5657,4.7871
-7.697,4.5657,4.7871
-7.6667,4.5657,4.787
-7.6364,4.5657,4.787
-7.6061,4.5657,4.7869
-7.5758,4.5657,4.7869
-7.5455,4.5657,4.7868
-7.5152,4.5657,4.7868
-7.4848,4.5657,4.7867
-7.4545,4.5657,4.7866
-7.4242,4.5657,4.7866
-7.3939,4.5657,4.7865
-7.3636,4.5657,4.7864
-7.3333,4.5657,4.7863
-7.303,4.5657,4.7862
-7.2727,4.5657,4.7861
-7.2424,4.5657,4.786
-7.2121,4.5657,4.7859
-7.1818,4.5657,4.7857
-7.1515,4.5657,4.7856
-7.1212,4.5657,4.7855
-7.0909,4.5657,4.7853
-7.0606,4.5657,4.7851
-7.0303,4.5657,4.7849
-7,4.5657,4.7847
-6.9697,4.5657,4.7845
-6.9394,4.5657,4.7843
-6.9091,4.5657,4.7841
-6.8788,4.5657,4.7838
-6.8485,4.5657,4.7835
-6.8182,4.5657,4.7832
-6.7879,4.5657,4.7829
-6.7576,4.5657,4.7826
-6.7273,4.5657,4.7822
-6.697,4.5657,4.7818
-6.6667,4.5657,4.7814
-6.6364,4.5657,4.7809
-6.6061,4.5657,4.7804
-6.5758,4.5657,4.7799
-6.5455,4.5657,4.7793
-6.5152,4.5657,4.7787
-6.4848,4.5657,4.7781
-6.4545,4.5657,4.7774
-6.4242,4.5657,4.7767
-6.3939,4.5657,4.7759
-6.3636,4.5657,4.775
-6.3333,4.5657,4.7741
-6.303,4.5657,4.7731
-6.2727,4.5657,4.7721
-6.2424,4.5657,4.7709
-6.2121,4.5657,4.7697
-6.1818,4.5657,4.7684
-6.1515,4.5657,4.7671
-6.1212,4.5657,4.7656
-6.0909,4.5657,4.764
-6.0606,4.5657,4.7623
-6.0303,4.5657,4.7604
-6,4.5657,4.7585
-9,4.6364,4.7873
-8.9697,4.6364,4.7873
-8.9394,4.6364,4.7873
-8.9091,4.6364,4.7873
-8.8788,4.6364,4.7873
-8.8485,4.6364,4.7873
-8.8182,4.6364,4.7873
